signal_timestamp,reason
2024-03-10 04:10:00+00:00,POSITION_OPEN
2024-03-10 08:25:00+00:00,POSITION_OPEN
2024-03-10 08:55:00+00:00,POSITION_OPEN
2024-03-10 09:40:00+00:00,POSITION_OPEN
2024-03-11 06:55:00+00:00,POSITION_OPEN
2024-03-11 07:00:00+00:00,POSITION_OPEN
2024-03-11 07:05:00+00:00,POSITION_OPEN
2024-03-11 07:20:00+00:00,POSITION_OPEN
2024-03-11 07:30:00+00:00,POSITION_OPEN
2024-03-11 07:35:00+00:00,POSITION_OPEN
2024-03-11 11:45:00+00:00,POSITION_OPEN
2024-03-11 22:15:00+00:00,POSITION_OPEN
2024-03-12 11:20:00+00:00,POSITION_OPEN
2024-03-12 14:00:00+00:00,POSITION_OPEN
2024-03-13 01:25:00+00:00,POSITION_OPEN
2024-03-13 01:30:00+00:00,POSITION_OPEN
2024-03-13 06:10:00+00:00,POSITION_OPEN
2024-03-13 06:20:00+00:00,POSITION_OPEN
2024-03-13 06:30:00+00:00,POSITION_OPEN
2024-03-13 06:35:00+00:00,POSITION_OPEN
2024-03-13 07:05:00+00:00,POSITION_OPEN
2024-03-13 07:10:00+00:00,POSITION_OPEN
2024-03-13 08:20:00+00:00,POSITION_OPEN
2024-03-13 11:10:00+00:00,POSITION_OPEN
2024-03-14 04:05:00+00:00,POSITION_OPEN
2024-03-14 04:10:00+00:00,POSITION_OPEN
2024-03-14 06:20:00+00:00,POSITION_OPEN
2024-03-14 22:20:00+00:00,POSITION_OPEN
2024-03-15 00:20:00+00:00,POSITION_OPEN
2024-03-15 00:25:00+00:00,POSITION_OPEN
2024-03-15 00:30:00+00:00,POSITION_OPEN
2024-03-15 18:45:00+00:00,POSITION_OPEN
2024-03-15 18:50:00+00:00,POSITION_OPEN
2024-03-15 23:25:00+00:00,POSITION_OPEN
2024-03-15 23:35:00+00:00,POSITION_OPEN
2024-03-16 00:05:00+00:00,POSITION_OPEN
2024-03-16 07:05:00+00:00,POSITION_OPEN
2024-03-17 10:15:00+00:00,POSITION_OPEN
2024-03-17 14:55:00+00:00,POSITION_OPEN
2024-03-17 15:35:00+00:00,POSITION_OPEN
2024-03-17 17:50:00+00:00,POSITION_OPEN
2024-03-17 22:10:00+00:00,POSITION_OPEN
2024-03-17 22:35:00+00:00,POSITION_OPEN
2024-03-18 04:45:00+00:00,POSITION_OPEN
2024-03-18 05:20:00+00:00,POSITION_OPEN
2024-03-18 05:25:00+00:00,POSITION_OPEN
2024-03-18 05:35:00+00:00,POSITION_OPEN
2024-03-20 11:25:00+00:00,POSITION_OPEN
2024-03-20 18:55:00+00:00,POSITION_OPEN
2024-03-20 20:05:00+00:00,POSITION_OPEN
2024-03-20 20:30:00+00:00,POSITION_OPEN
2024-03-20 20:35:00+00:00,POSITION_OPEN
2024-03-21 08:15:00+00:00,POSITION_OPEN
2024-03-22 03:30:00+00:00,POSITION_OPEN
2024-03-22 05:55:00+00:00,POSITION_OPEN
2024-03-22 06:05:00+00:00,POSITION_OPEN
2024-03-23 01:30:00+00:00,POSITION_OPEN
2024-03-23 01:45:00+00:00,POSITION_OPEN
2024-03-23 07:15:00+00:00,POSITION_OPEN
2024-03-23 12:05:00+00:00,POSITION_OPEN
2024-03-23 12:50:00+00:00,POSITION_OPEN
2024-03-23 14:30:00+00:00,POSITION_OPEN
2024-03-23 16:30:00+00:00,POSITION_OPEN
2024-03-23 16:40:00+00:00,POSITION_OPEN
2024-03-24 08:05:00+00:00,POSITION_OPEN
2024-03-24 08:10:00+00:00,POSITION_OPEN
2024-03-24 08:55:00+00:00,POSITION_OPEN
2024-03-24 12:00:00+00:00,POSITION_OPEN
2024-03-24 20:10:00+00:00,POSITION_OPEN
2024-03-24 20:20:00+00:00,POSITION_OPEN
2024-03-24 21:55:00+00:00,POSITION_OPEN
2024-03-24 22:00:00+00:00,POSITION_OPEN
2024-03-24 22:05:00+00:00,POSITION_OPEN
2024-03-24 23:00:00+00:00,POSITION_OPEN
2024-03-24 23:05:00+00:00,POSITION_OPEN
2024-03-25 03:40:00+00:00,POSITION_OPEN
2024-03-25 03:55:00+00:00,POSITION_OPEN
2024-03-25 05:30:00+00:00,POSITION_OPEN
2024-03-25 13:50:00+00:00,POSITION_OPEN
2024-03-25 13:55:00+00:00,POSITION_OPEN
2024-03-25 14:10:00+00:00,POSITION_OPEN
2024-03-25 14:15:00+00:00,POSITION_OPEN
2024-03-25 14:20:00+00:00,POSITION_OPEN
2024-03-25 15:00:00+00:00,POSITION_OPEN
2024-03-25 17:05:00+00:00,POSITION_OPEN
2024-03-25 19:55:00+00:00,POSITION_OPEN
2024-03-26 02:50:00+00:00,POSITION_OPEN
2024-03-26 06:55:00+00:00,POSITION_OPEN
2024-03-26 07:00:00+00:00,POSITION_OPEN
2024-03-26 07:15:00+00:00,POSITION_OPEN
2024-03-26 07:20:00+00:00,POSITION_OPEN
2024-03-26 07:25:00+00:00,POSITION_OPEN
2024-03-27 00:35:00+00:00,POSITION_OPEN
2024-03-27 00:40:00+00:00,POSITION_OPEN
2024-03-27 00:55:00+00:00,POSITION_OPEN
2024-03-27 06:05:00+00:00,POSITION_OPEN
2024-03-27 13:00:00+00:00,POSITION_OPEN
2024-03-27 13:05:00+00:00,POSITION_OPEN
2024-03-27 13:10:00+00:00,POSITION_OPEN
2024-03-27 13:25:00+00:00,POSITION_OPEN
2024-03-27 23:50:00+00:00,POSITION_OPEN
2024-03-28 00:15:00+00:00,POSITION_OPEN
2024-03-28 05:20:00+00:00,POSITION_OPEN
2024-03-28 06:10:00+00:00,POSITION_OPEN
2024-03-28 06:15:00+00:00,POSITION_OPEN
2024-03-28 06:30:00+00:00,POSITION_OPEN
2024-03-28 06:40:00+00:00,POSITION_OPEN
2024-03-28 08:05:00+00:00,POSITION_OPEN
2024-03-28 08:30:00+00:00,POSITION_OPEN
2024-03-28 11:05:00+00:00,POSITION_OPEN
2024-03-28 13:25:00+00:00,POSITION_OPEN
2024-03-28 13:30:00+00:00,POSITION_OPEN
2024-03-28 14:30:00+00:00,POSITION_OPEN
2024-03-28 23:10:00+00:00,POSITION_OPEN
2024-03-29 13:35:00+00:00,POSITION_OPEN
2024-03-30 04:50:00+00:00,POSITION_OPEN
2024-03-30 05:00:00+00:00,POSITION_OPEN
2024-03-30 11:35:00+00:00,POSITION_OPEN
2024-03-31 01:05:00+00:00,POSITION_OPEN
2024-03-31 04:30:00+00:00,POSITION_OPEN
2024-03-31 04:35:00+00:00,POSITION_OPEN
2024-03-31 04:55:00+00:00,POSITION_OPEN
2024-03-31 05:10:00+00:00,POSITION_OPEN
2024-03-31 05:45:00+00:00,POSITION_OPEN
2024-03-31 08:20:00+00:00,POSITION_OPEN
2024-03-31 11:15:00+00:00,POSITION_OPEN
2024-03-31 12:10:00+00:00,POSITION_OPEN
2024-03-31 13:10:00+00:00,POSITION_OPEN
2024-03-31 18:35:00+00:00,POSITION_OPEN
2024-03-31 18:45:00+00:00,POSITION_OPEN
2024-03-31 23:30:00+00:00,POSITION_OPEN
2024-03-31 23:35:00+00:00,POSITION_OPEN
2024-04-01 19:55:00+00:00,POSITION_OPEN
2024-04-03 08:35:00+00:00,POSITION_OPEN
2024-04-04 07:15:00+00:00,POSITION_OPEN
2024-04-04 08:15:00+00:00,POSITION_OPEN
2024-04-04 10:20:00+00:00,POSITION_OPEN
2024-04-04 12:10:00+00:00,POSITION_OPEN
2024-04-04 12:45:00+00:00,POSITION_OPEN
2024-04-04 13:10:00+00:00,POSITION_OPEN
2024-04-04 13:15:00+00:00,POSITION_OPEN
2024-04-04 17:45:00+00:00,POSITION_OPEN
2024-04-04 17:50:00+00:00,POSITION_OPEN
2024-04-04 17:55:00+00:00,POSITION_OPEN
2024-04-04 18:00:00+00:00,POSITION_OPEN
2024-04-05 00:55:00+00:00,POSITION_OPEN
2024-04-05 14:40:00+00:00,POSITION_OPEN
2024-04-05 14:45:00+00:00,POSITION_OPEN
2024-04-05 19:30:00+00:00,POSITION_OPEN
2024-04-06 00:35:00+00:00,POSITION_OPEN
2024-04-06 05:10:00+00:00,POSITION_OPEN
2024-04-06 05:30:00+00:00,POSITION_OPEN
2024-04-06 14:40:00+00:00,POSITION_OPEN
2024-04-06 15:10:00+00:00,POSITION_OPEN
2024-04-06 17:40:00+00:00,POSITION_OPEN
2024-04-06 22:05:00+00:00,POSITION_OPEN
2024-04-06 22:25:00+00:00,POSITION_OPEN
2024-04-06 22:50:00+00:00,POSITION_OPEN
2024-04-06 23:05:00+00:00,POSITION_OPEN
2024-04-07 01:20:00+00:00,POSITION_OPEN
2024-04-07 02:05:00+00:00,POSITION_OPEN
2024-04-07 14:50:00+00:00,POSITION_OPEN
2024-04-07 15:05:00+00:00,POSITION_OPEN
2024-04-07 15:10:00+00:00,POSITION_OPEN
2024-04-07 15:20:00+00:00,POSITION_OPEN
2024-04-07 16:10:00+00:00,POSITION_OPEN
2024-04-07 16:15:00+00:00,POSITION_OPEN
2024-04-07 16:30:00+00:00,POSITION_OPEN
2024-04-08 01:15:00+00:00,POSITION_OPEN
2024-04-08 05:10:00+00:00,POSITION_OPEN
2024-04-08 05:40:00+00:00,POSITION_OPEN
2024-04-08 06:00:00+00:00,POSITION_OPEN
2024-04-08 07:00:00+00:00,POSITION_OPEN
2024-04-08 07:20:00+00:00,POSITION_OPEN
2024-04-08 07:30:00+00:00,POSITION_OPEN
2024-04-08 08:00:00+00:00,POSITION_OPEN
2024-04-08 08:10:00+00:00,POSITION_OPEN
2024-04-08 08:50:00+00:00,POSITION_OPEN
2024-04-08 12:10:00+00:00,POSITION_OPEN
2024-04-10 05:15:00+00:00,POSITION_OPEN
2024-04-10 16:50:00+00:00,POSITION_OPEN
2024-04-10 16:55:00+00:00,POSITION_OPEN
2024-04-10 17:20:00+00:00,POSITION_OPEN
2024-04-10 19:25:00+00:00,POSITION_OPEN
2024-04-10 19:40:00+00:00,POSITION_OPEN
2024-04-10 19:45:00+00:00,POSITION_OPEN
2024-04-10 19:50:00+00:00,POSITION_OPEN
2024-04-10 19:55:00+00:00,POSITION_OPEN
2024-04-10 22:00:00+00:00,POSITION_OPEN
2024-04-10 22:05:00+00:00,POSITION_OPEN
2024-04-10 22:25:00+00:00,POSITION_OPEN
2024-04-11 02:05:00+00:00,POSITION_OPEN
2024-04-11 07:05:00+00:00,POSITION_OPEN
2024-04-11 07:15:00+00:00,POSITION_OPEN
2024-04-11 07:20:00+00:00,POSITION_OPEN
2024-04-11 20:20:00+00:00,POSITION_OPEN
2024-04-12 02:10:00+00:00,POSITION_OPEN
2024-04-12 02:15:00+00:00,POSITION_OPEN
2024-04-12 02:20:00+00:00,POSITION_OPEN
2024-04-12 03:25:00+00:00,POSITION_OPEN
2024-04-12 04:50:00+00:00,POSITION_OPEN
2024-04-13 04:40:00+00:00,POSITION_OPEN
2024-04-13 04:45:00+00:00,POSITION_OPEN
2024-04-13 11:05:00+00:00,POSITION_OPEN
2024-04-13 15:25:00+00:00,POSITION_OPEN
2024-04-15 06:10:00+00:00,POSITION_OPEN
2024-04-15 06:15:00+00:00,POSITION_OPEN
2024-04-15 06:25:00+00:00,POSITION_OPEN
2024-04-16 21:20:00+00:00,POSITION_OPEN
2024-04-16 21:45:00+00:00,POSITION_OPEN
2024-04-17 04:35:00+00:00,POSITION_OPEN
2024-04-17 05:00:00+00:00,POSITION_OPEN
2024-04-17 05:15:00+00:00,POSITION_OPEN
2024-04-18 11:00:00+00:00,POSITION_OPEN
2024-04-18 11:10:00+00:00,POSITION_OPEN
2024-04-18 11:15:00+00:00,POSITION_OPEN
2024-04-18 11:20:00+00:00,POSITION_OPEN
2024-04-18 11:25:00+00:00,POSITION_OPEN
2024-04-18 13:55:00+00:00,POSITION_OPEN
2024-04-18 14:10:00+00:00,POSITION_OPEN
2024-04-18 14:15:00+00:00,POSITION_OPEN
2024-04-19 06:40:00+00:00,POSITION_OPEN
2024-04-19 06:45:00+00:00,POSITION_OPEN
2024-04-19 11:35:00+00:00,POSITION_OPEN
2024-04-20 04:40:00+00:00,POSITION_OPEN
2024-04-20 15:30:00+00:00,POSITION_OPEN
2024-04-20 15:35:00+00:00,POSITION_OPEN
2024-04-20 15:40:00+00:00,POSITION_OPEN
2024-04-20 15:45:00+00:00,POSITION_OPEN
2024-04-21 02:25:00+00:00,POSITION_OPEN
2024-04-21 02:30:00+00:00,POSITION_OPEN
2024-04-21 03:05:00+00:00,POSITION_OPEN
2024-04-21 11:15:00+00:00,POSITION_OPEN
2024-04-22 01:20:00+00:00,POSITION_OPEN
2024-04-22 03:35:00+00:00,POSITION_OPEN
2024-04-22 03:40:00+00:00,POSITION_OPEN
2024-04-22 03:45:00+00:00,POSITION_OPEN
2024-04-22 05:40:00+00:00,POSITION_OPEN
2024-04-22 05:55:00+00:00,POSITION_OPEN
2024-04-22 14:25:00+00:00,POSITION_OPEN
2024-04-22 22:50:00+00:00,POSITION_OPEN
2024-04-23 14:05:00+00:00,POSITION_OPEN
2024-04-23 14:10:00+00:00,POSITION_OPEN
2024-04-23 14:30:00+00:00,POSITION_OPEN
2024-04-24 01:00:00+00:00,POSITION_OPEN
2024-04-24 04:45:00+00:00,POSITION_OPEN
2024-04-24 07:15:00+00:00,POSITION_OPEN
2024-04-24 12:05:00+00:00,POSITION_OPEN
2024-04-25 17:00:00+00:00,POSITION_OPEN
2024-04-25 17:05:00+00:00,POSITION_OPEN
2024-04-25 20:00:00+00:00,POSITION_OPEN
2024-04-25 21:15:00+00:00,POSITION_OPEN
2024-04-26 09:30:00+00:00,POSITION_OPEN
2024-04-27 17:50:00+00:00,POSITION_OPEN
2024-04-27 22:05:00+00:00,POSITION_OPEN
2024-04-28 00:20:00+00:00,POSITION_OPEN
2024-04-28 00:25:00+00:00,POSITION_OPEN
2024-04-28 02:40:00+00:00,POSITION_OPEN
2024-04-28 02:50:00+00:00,POSITION_OPEN
2024-04-28 03:05:00+00:00,POSITION_OPEN
2024-04-28 03:10:00+00:00,POSITION_OPEN
2024-04-28 06:50:00+00:00,POSITION_OPEN
2024-04-28 18:45:00+00:00,POSITION_OPEN
2024-04-29 22:00:00+00:00,POSITION_OPEN
2024-04-29 22:15:00+00:00,POSITION_OPEN
2024-04-29 22:25:00+00:00,POSITION_OPEN
2024-04-29 22:30:00+00:00,POSITION_OPEN
2024-04-29 23:00:00+00:00,POSITION_OPEN
2024-04-30 00:50:00+00:00,POSITION_OPEN
2024-04-30 22:30:00+00:00,POSITION_OPEN
2024-05-01 18:30:00+00:00,POSITION_OPEN
2024-05-01 18:35:00+00:00,POSITION_OPEN
2024-05-01 18:40:00+00:00,POSITION_OPEN
2024-05-01 23:40:00+00:00,POSITION_OPEN
2024-05-01 23:45:00+00:00,POSITION_OPEN
2024-05-02 00:00:00+00:00,POSITION_OPEN
2024-05-02 11:00:00+00:00,POSITION_OPEN
2024-05-02 11:05:00+00:00,POSITION_OPEN
2024-05-02 11:15:00+00:00,POSITION_OPEN
2024-05-02 11:40:00+00:00,POSITION_OPEN
2024-05-02 12:10:00+00:00,POSITION_OPEN
2024-05-02 14:40:00+00:00,POSITION_OPEN
2024-05-02 18:45:00+00:00,POSITION_OPEN
2024-05-03 02:10:00+00:00,POSITION_OPEN
2024-05-03 03:15:00+00:00,POSITION_OPEN
2024-05-03 12:40:00+00:00,POSITION_OPEN
2024-05-03 13:00:00+00:00,POSITION_OPEN
2024-05-03 16:35:00+00:00,POSITION_OPEN
2024-05-03 19:55:00+00:00,POSITION_OPEN
2024-05-03 20:10:00+00:00,POSITION_OPEN
2024-05-03 20:15:00+00:00,POSITION_OPEN
2024-05-03 20:45:00+00:00,POSITION_OPEN
2024-05-03 23:30:00+00:00,POSITION_OPEN
2024-05-04 01:25:00+00:00,POSITION_OPEN
2024-05-04 04:45:00+00:00,POSITION_OPEN
2024-05-04 05:55:00+00:00,POSITION_OPEN
2024-05-04 08:40:00+00:00,POSITION_OPEN
2024-05-04 10:25:00+00:00,POSITION_OPEN
2024-05-04 10:30:00+00:00,POSITION_OPEN
2024-05-04 10:40:00+00:00,POSITION_OPEN
2024-05-04 10:45:00+00:00,POSITION_OPEN
2024-05-04 10:55:00+00:00,POSITION_OPEN
2024-05-04 19:50:00+00:00,POSITION_OPEN
2024-05-04 20:05:00+00:00,POSITION_OPEN
2024-05-05 00:00:00+00:00,POSITION_OPEN
2024-05-05 07:15:00+00:00,POSITION_OPEN
2024-05-05 07:35:00+00:00,POSITION_OPEN
2024-05-05 13:15:00+00:00,POSITION_OPEN
2024-05-05 13:20:00+00:00,POSITION_OPEN
2024-05-05 15:20:00+00:00,POSITION_OPEN
2024-05-05 23:20:00+00:00,POSITION_OPEN
2024-05-05 23:25:00+00:00,POSITION_OPEN
2024-05-06 00:20:00+00:00,POSITION_OPEN
2024-05-06 01:05:00+00:00,POSITION_OPEN
2024-05-06 06:10:00+00:00,POSITION_OPEN
2024-05-06 07:55:00+00:00,POSITION_OPEN
2024-05-06 08:20:00+00:00,POSITION_OPEN
2024-05-06 08:25:00+00:00,POSITION_OPEN
2024-05-07 08:20:00+00:00,POSITION_OPEN
2024-05-09 03:00:00+00:00,POSITION_OPEN
2024-05-09 15:25:00+00:00,POSITION_OPEN
2024-05-09 19:50:00+00:00,POSITION_OPEN
2024-05-09 20:05:00+00:00,POSITION_OPEN
2024-05-09 21:00:00+00:00,POSITION_OPEN
2024-05-09 21:05:00+00:00,POSITION_OPEN
2024-05-09 22:35:00+00:00,POSITION_OPEN
2024-05-09 22:40:00+00:00,POSITION_OPEN
2024-05-09 22:50:00+00:00,POSITION_OPEN
2024-05-10 06:45:00+00:00,POSITION_OPEN
2024-05-10 06:50:00+00:00,POSITION_OPEN
2024-05-10 07:00:00+00:00,POSITION_OPEN
2024-05-10 09:40:00+00:00,POSITION_OPEN
2024-05-10 11:45:00+00:00,POSITION_OPEN
2024-05-10 11:50:00+00:00,POSITION_OPEN
2024-05-10 11:55:00+00:00,POSITION_OPEN
2024-05-10 12:00:00+00:00,POSITION_OPEN
2024-05-11 06:05:00+00:00,POSITION_OPEN
2024-05-11 06:30:00+00:00,POSITION_OPEN
2024-05-11 13:45:00+00:00,POSITION_OPEN
2024-05-11 15:10:00+00:00,POSITION_OPEN
2024-05-11 15:15:00+00:00,POSITION_OPEN
2024-05-12 04:15:00+00:00,POSITION_OPEN
2024-05-12 10:15:00+00:00,POSITION_OPEN
2024-05-12 10:25:00+00:00,POSITION_OPEN
2024-05-12 10:30:00+00:00,POSITION_OPEN
2024-05-12 15:25:00+00:00,POSITION_OPEN
2024-05-12 15:40:00+00:00,POSITION_OPEN
2024-05-12 16:15:00+00:00,POSITION_OPEN
2024-05-12 23:50:00+00:00,POSITION_OPEN
2024-05-13 00:25:00+00:00,POSITION_OPEN
2024-05-13 06:40:00+00:00,POSITION_OPEN
2024-05-13 07:00:00+00:00,POSITION_OPEN
2024-05-13 08:10:00+00:00,POSITION_OPEN
2024-05-13 08:15:00+00:00,POSITION_OPEN
2024-05-13 08:20:00+00:00,POSITION_OPEN
2024-05-13 13:20:00+00:00,POSITION_OPEN
2024-05-14 21:40:00+00:00,POSITION_OPEN
2024-05-15 02:10:00+00:00,POSITION_OPEN
2024-05-15 07:35:00+00:00,POSITION_OPEN
2024-05-15 09:40:00+00:00,POSITION_OPEN
2024-05-15 09:45:00+00:00,POSITION_OPEN
2024-05-15 09:50:00+00:00,POSITION_OPEN
2024-05-15 13:25:00+00:00,POSITION_OPEN
2024-05-15 15:10:00+00:00,POSITION_OPEN
2024-05-15 18:15:00+00:00,POSITION_OPEN
2024-05-15 18:25:00+00:00,POSITION_OPEN
2024-05-15 18:55:00+00:00,POSITION_OPEN
2024-05-15 19:20:00+00:00,POSITION_OPEN
2024-05-15 19:35:00+00:00,POSITION_OPEN
2024-05-15 19:40:00+00:00,POSITION_OPEN
2024-05-16 07:35:00+00:00,POSITION_OPEN
2024-05-16 11:55:00+00:00,POSITION_OPEN
2024-05-17 00:55:00+00:00,POSITION_OPEN
2024-05-17 03:25:00+00:00,POSITION_OPEN
2024-05-17 03:40:00+00:00,POSITION_OPEN
2024-05-17 06:30:00+00:00,POSITION_OPEN
2024-05-17 06:35:00+00:00,POSITION_OPEN
2024-05-17 06:45:00+00:00,POSITION_OPEN
2024-05-17 06:50:00+00:00,POSITION_OPEN
2024-05-17 07:10:00+00:00,POSITION_OPEN
2024-05-17 12:45:00+00:00,POSITION_OPEN
2024-05-17 12:50:00+00:00,POSITION_OPEN
2024-05-17 15:10:00+00:00,POSITION_OPEN
2024-05-17 15:15:00+00:00,POSITION_OPEN
2024-05-17 15:25:00+00:00,POSITION_OPEN
2024-05-17 19:35:00+00:00,POSITION_OPEN
2024-05-17 23:35:00+00:00,POSITION_OPEN
2024-05-17 23:50:00+00:00,POSITION_OPEN
2024-05-17 23:55:00+00:00,POSITION_OPEN
2024-05-18 07:20:00+00:00,POSITION_OPEN
2024-05-18 10:10:00+00:00,POSITION_OPEN
2024-05-18 10:20:00+00:00,POSITION_OPEN
2024-05-18 11:00:00+00:00,POSITION_OPEN
2024-05-18 20:15:00+00:00,POSITION_OPEN
2024-05-18 20:25:00+00:00,POSITION_OPEN
2024-05-18 20:30:00+00:00,POSITION_OPEN
2024-05-19 02:20:00+00:00,POSITION_OPEN
2024-05-19 02:25:00+00:00,POSITION_OPEN
2024-05-19 02:45:00+00:00,POSITION_OPEN
2024-05-19 02:50:00+00:00,POSITION_OPEN
2024-05-19 07:25:00+00:00,POSITION_OPEN
2024-05-19 07:40:00+00:00,POSITION_OPEN
2024-05-19 07:50:00+00:00,POSITION_OPEN
2024-05-19 10:20:00+00:00,POSITION_OPEN
2024-05-19 10:30:00+00:00,POSITION_OPEN
2024-05-20 04:30:00+00:00,POSITION_OPEN
2024-05-20 04:35:00+00:00,POSITION_OPEN
2024-05-20 04:55:00+00:00,POSITION_OPEN
2024-05-20 05:00:00+00:00,POSITION_OPEN
2024-05-20 10:05:00+00:00,POSITION_OPEN
2024-05-20 10:20:00+00:00,POSITION_OPEN
2024-05-20 15:20:00+00:00,POSITION_OPEN
2024-05-20 16:00:00+00:00,POSITION_OPEN
2024-05-20 16:40:00+00:00,POSITION_OPEN
2024-05-20 17:15:00+00:00,POSITION_OPEN
2024-05-20 18:40:00+00:00,POSITION_OPEN
2024-05-20 19:20:00+00:00,POSITION_OPEN
2024-05-20 19:55:00+00:00,POSITION_OPEN
2024-05-20 20:00:00+00:00,POSITION_OPEN
2024-05-20 23:15:00+00:00,POSITION_OPEN
2024-05-20 23:20:00+00:00,POSITION_OPEN
2024-05-20 23:25:00+00:00,POSITION_OPEN
2024-05-21 11:30:00+00:00,POSITION_OPEN
2024-05-21 11:35:00+00:00,POSITION_OPEN
2024-05-21 11:45:00+00:00,POSITION_OPEN
2024-05-21 22:50:00+00:00,POSITION_OPEN
2024-05-22 10:30:00+00:00,POSITION_OPEN
2024-05-22 15:40:00+00:00,POSITION_OPEN
2024-05-23 07:35:00+00:00,POSITION_OPEN
2024-05-23 11:20:00+00:00,POSITION_OPEN
2024-05-23 11:25:00+00:00,POSITION_OPEN
2024-05-23 11:30:00+00:00,POSITION_OPEN
2024-05-24 02:55:00+00:00,POSITION_OPEN
2024-05-24 03:00:00+00:00,POSITION_OPEN
2024-05-24 14:25:00+00:00,POSITION_OPEN
2024-05-24 17:00:00+00:00,POSITION_OPEN
2024-05-24 18:00:00+00:00,POSITION_OPEN
2024-05-25 08:15:00+00:00,POSITION_OPEN
2024-05-25 08:30:00+00:00,POSITION_OPEN
2024-05-25 09:30:00+00:00,POSITION_OPEN
2024-05-25 10:40:00+00:00,POSITION_OPEN
2024-05-25 10:45:00+00:00,POSITION_OPEN
2024-05-25 10:50:00+00:00,POSITION_OPEN
2024-05-25 11:10:00+00:00,POSITION_OPEN
2024-05-25 18:15:00+00:00,POSITION_OPEN
2024-05-25 23:00:00+00:00,POSITION_OPEN
2024-05-25 23:05:00+00:00,POSITION_OPEN
2024-05-26 07:30:00+00:00,POSITION_OPEN
2024-05-26 08:10:00+00:00,POSITION_OPEN
2024-05-26 14:45:00+00:00,POSITION_OPEN
2024-05-26 15:00:00+00:00,POSITION_OPEN
2024-05-27 01:40:00+00:00,POSITION_OPEN
2024-05-27 13:15:00+00:00,POSITION_OPEN
2024-05-27 14:20:00+00:00,POSITION_OPEN
2024-05-27 14:50:00+00:00,POSITION_OPEN
2024-05-27 14:55:00+00:00,POSITION_OPEN
2024-05-27 15:00:00+00:00,POSITION_OPEN
2024-05-27 15:05:00+00:00,POSITION_OPEN
2024-05-27 15:10:00+00:00,POSITION_OPEN
2024-05-27 15:15:00+00:00,POSITION_OPEN
2024-05-28 10:10:00+00:00,POSITION_OPEN
2024-05-28 10:15:00+00:00,POSITION_OPEN
2024-05-28 22:05:00+00:00,POSITION_OPEN
2024-05-29 01:40:00+00:00,POSITION_OPEN
2024-05-29 02:25:00+00:00,POSITION_OPEN
2024-05-30 02:05:00+00:00,POSITION_OPEN
2024-05-30 02:15:00+00:00,POSITION_OPEN
2024-05-30 02:20:00+00:00,POSITION_OPEN
2024-05-30 02:30:00+00:00,POSITION_OPEN
2024-05-30 04:25:00+00:00,POSITION_OPEN
2024-05-30 04:30:00+00:00,POSITION_OPEN
2024-05-30 11:25:00+00:00,POSITION_OPEN
2024-05-30 13:45:00+00:00,POSITION_OPEN
2024-05-30 14:05:00+00:00,POSITION_OPEN
2024-05-30 16:55:00+00:00,POSITION_OPEN
2024-05-30 17:00:00+00:00,POSITION_OPEN
2024-05-30 17:30:00+00:00,POSITION_OPEN
2024-05-30 17:35:00+00:00,POSITION_OPEN
2024-05-30 17:40:00+00:00,POSITION_OPEN
2024-05-31 12:30:00+00:00,POSITION_OPEN
2024-06-01 04:00:00+00:00,POSITION_OPEN
2024-06-01 12:45:00+00:00,POSITION_OPEN
2024-06-01 21:35:00+00:00,POSITION_OPEN
2024-06-01 22:25:00+00:00,POSITION_OPEN
2024-06-02 00:50:00+00:00,POSITION_OPEN
2024-06-02 06:55:00+00:00,POSITION_OPEN
2024-06-02 11:50:00+00:00,POSITION_OPEN
2024-06-02 11:55:00+00:00,POSITION_OPEN
2024-06-02 13:50:00+00:00,POSITION_OPEN
2024-06-02 14:15:00+00:00,POSITION_OPEN
2024-06-02 14:25:00+00:00,POSITION_OPEN
2024-06-02 14:30:00+00:00,POSITION_OPEN
2024-06-02 22:25:00+00:00,POSITION_OPEN
2024-06-03 01:10:00+00:00,POSITION_OPEN
2024-06-03 01:50:00+00:00,POSITION_OPEN
2024-06-03 02:00:00+00:00,POSITION_OPEN
2024-06-03 05:15:00+00:00,POSITION_OPEN
2024-06-03 06:10:00+00:00,POSITION_OPEN
2024-06-03 06:20:00+00:00,POSITION_OPEN
2024-06-03 06:25:00+00:00,POSITION_OPEN
2024-06-03 06:35:00+00:00,POSITION_OPEN
2024-06-03 12:35:00+00:00,POSITION_OPEN
2024-06-03 13:30:00+00:00,POSITION_OPEN
2024-06-03 13:45:00+00:00,POSITION_OPEN
2024-06-04 02:05:00+00:00,POSITION_OPEN
2024-06-04 02:10:00+00:00,POSITION_OPEN
2024-06-04 12:30:00+00:00,POSITION_OPEN
2024-06-04 13:10:00+00:00,POSITION_OPEN
2024-06-04 13:20:00+00:00,POSITION_OPEN
2024-06-04 13:50:00+00:00,POSITION_OPEN
2024-06-04 14:05:00+00:00,POSITION_OPEN
2024-06-04 14:15:00+00:00,POSITION_OPEN
2024-06-04 15:50:00+00:00,POSITION_OPEN
2024-06-04 18:20:00+00:00,POSITION_OPEN
2024-06-04 21:50:00+00:00,POSITION_OPEN
2024-06-04 21:55:00+00:00,POSITION_OPEN
2024-06-04 22:00:00+00:00,POSITION_OPEN
2024-06-05 00:20:00+00:00,POSITION_OPEN
